"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"669645","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","2020","01/01/2020","7.7",
"669644","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","2020","01/01/2020","6.91",
"669643","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","407","Southwest Queens","2020","01/01/2020","5.91",
"669642","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","407","Southwest Queens","2020","01/01/2020","7.4",
"669641","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","407","Southwest Queens","2020","01/01/2020","6.69",
"669640","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","408","Jamaica","2020","01/01/2020","5.97",
"669639","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","408","Jamaica","2020","01/01/2020","7.45",
"669638","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","408","Jamaica","2020","01/01/2020","6.73",
"669637","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","409","Southeast Queens","2020","01/01/2020","5.78",
"669636","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","409","Southeast Queens","2020","01/01/2020","7.16",
"669635","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","409","Southeast Queens","2020","01/01/2020","6.57",
"669634","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","410","Rockaways","2020","01/01/2020","5.33",
"669633","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","410","Rockaways","2020","01/01/2020","6.12",
"669632","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","410","Rockaways","2020","01/01/2020","6.27",
"669631","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","305307","Upper East Side-Gramercy","2020","01/01/2020","7.41",
"669630","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","305307","Upper East Side-Gramercy","2020","01/01/2020","9.71",
"669629","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","305307","Upper East Side-Gramercy","2020","01/01/2020","7.89",
"669628","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","306308","Chelsea-Village","2020","01/01/2020","8.41",
"669627","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","306308","Chelsea-Village","2020","01/01/2020","11.26",
"669626","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","306308","Chelsea-Village","2020","01/01/2020","8.61",
"669625","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","2020","01/01/2020","7.65",
"669624","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","2020","01/01/2020","10.18",
"669623","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","2020","01/01/2020","8.02",
"669622","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","2020","01/01/2020","5.98",
"669621","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","2020","01/01/2020","7.64",
"669620","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","2020","01/01/2020","6.71",
"669619","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","501502","Northern SI","2020","01/01/2020","5.78",
"669618","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","501502","Northern SI","2020","01/01/2020","7.31",
"669617","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","501502","Northern SI","2020","01/01/2020","6.67",
"669616","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","503504","Southern SI","2020","01/01/2020","5.44",
"669615","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","503504","Southern SI","2020","01/01/2020","6.38",
"669614","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","503504","Southern SI","2020","01/01/2020","6.55",
"669613","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","105106107","South Bronx","2020","01/01/2020","6.27",
"669612","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","105106107","South Bronx","2020","01/01/2020","7.28",
"669611","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","105106107","South Bronx","2020","01/01/2020","7.39",
"669610","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","Citywide","1","New York City","2020","01/01/2020","6.06",
"669609","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","Citywide","1","New York City","2020","01/01/2020","7.43",
"669608","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","Citywide","1","New York City","2020","01/01/2020","6.95",
"669607","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","101","Financial District (CD1)","2020","01/01/2020","7.52",
"669606","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","101","Financial District (CD1)","2020","01/01/2020","10.03",
"669605","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","101","Financial District (CD1)","2020","01/01/2020","7.91",
"669604","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","2020","01/01/2020","8.54",
"669603","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","2020","01/01/2020","11.5",
"669602","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","2020","01/01/2020","8.68",
"669601","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","2020","01/01/2020","7.51",
"669600","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","2020","01/01/2020","9.95",
"669599","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","2020","01/01/2020","7.93",
"669598","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","2020","01/01/2020","7.96",
"669597","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","2020","01/01/2020","10.55",
"669596","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","2020","01/01/2020","8.32",
"667353","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","204","East New York","2020","01/01/2020","10.42",
"667357","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","205","Sunset Park","2020","01/01/2020","16.77",
"667358","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","205","Sunset Park","2020","01/01/2020","26.36",
"669583","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","112","Washington Heights and Inwood (CD12)","2020","01/01/2020","7.33",
"669584","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","112","Washington Heights and Inwood (CD12)","2020","01/01/2020","7.35",
"669585","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","2020","01/01/2020","6.3",
"669586","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","2020","01/01/2020","7.25",
"669587","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","2020","01/01/2020","7.48",
"669588","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","2020","01/01/2020","6.56",
"669589","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","2020","01/01/2020","7.52",
"669590","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","2020","01/01/2020","7.73",
"669591","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","2020","01/01/2020","6.22",
"669592","1,427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","2020","01/01/2020","7.21",
"669593","1,426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","2020","01/01/2020","7.33",
"669594","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","2020","01/01/2020","6.12",
"669595","1,425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","105","Midtown (CD5)","2020","01/01/2020","9.24",
"667695","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","2020","01/01/2020","12.95",
"667699","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","307","Sunset Park (CD7)","2020","01/01/2020","16.89",
"667700","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","307","Sunset Park (CD7)","2020","01/01/2020","26.6",
"667701","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","307","Sunset Park (CD7)","2020","01/01/2020","11.85",
"667705","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","2020","01/01/2020","17.34",
"667706","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","2020","01/01/2020","27.98",
"667707","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","2020","01/01/2020","11.78",
"667711","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2020","01/01/2020","16.87",
"667712","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2020","01/01/2020","27.43",
"667713","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2020","01/01/2020","11.3",
"667717","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","2020","01/01/2020","15.16",
"667718","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","2020","01/01/2020","24.36",
"667719","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","2020","01/01/2020","10.09",
"667723","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","311","Bensonhurst (CD11)","2020","01/01/2020","15.36",
"667724","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","311","Bensonhurst (CD11)","2020","01/01/2020","24.34",
"667725","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","311","Bensonhurst (CD11)","2020","01/01/2020","10.28",
"667729","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","312","Borough Park (CD12)","2020","01/01/2020","16.21",
"667730","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","312","Borough Park (CD12)","2020","01/01/2020","25.93",
"667731","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","312","Borough Park (CD12)","2020","01/01/2020","10.94",
"667735","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","313","Coney Island (CD13)","2020","01/01/2020","13.04",
"667736","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","313","Coney Island (CD13)","2020","01/01/2020","20.92",
"667359","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","205","Sunset Park","2020","01/01/2020","11.77",
"667363","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","206","Borough Park","2020","01/01/2020","16",
"667364","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","206","Borough Park","2020","01/01/2020","25.64",
"667365","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","206","Borough Park","2020","01/01/2020","10.74",
"667369","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","207","East Flatbush - Flatbush","2020","01/01/2020","16.07",
"667370","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","207","East Flatbush - Flatbush","2020","01/01/2020","26.13",
"667371","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","207","East Flatbush - Flatbush","2020","01/01/2020","10.66",
"667375","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","208","Canarsie - Flatlands","2020","01/01/2020","13.76",
"667376","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","208","Canarsie - Flatlands","2020","01/01/2020","22.86",
"667377","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","208","Canarsie - Flatlands","2020","01/01/2020","8.63",
"667381","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","2020","01/01/2020","14.81",
"667382","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","2020","01/01/2020","23.75",
"667383","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","2020","01/01/2020","9.8",
"667387","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2020","01/01/2020","13.78",
"667388","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2020","01/01/2020","22.1",
"667389","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2020","01/01/2020","8.92",
"667393","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","211","Williamsburg - Bushwick","2020","01/01/2020","18.5",
"667394","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","211","Williamsburg - Bushwick","2020","01/01/2020","28.7",
"667395","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","211","Williamsburg - Bushwick","2020","01/01/2020","13.24",
"667399","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","301","Washington Heights","2020","01/01/2020","18.08",
"667400","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","301","Washington Heights","2020","01/01/2020","24.61",
"667401","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","301","Washington Heights","2020","01/01/2020","14.03",
"667405","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","302","Central Harlem - Morningside Heights","2020","01/01/2020","18.99",
"667406","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","302","Central Harlem - Morningside Heights","2020","01/01/2020","26.6",
"667407","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","302","Central Harlem - Morningside Heights","2020","01/01/2020","14.6",
"667411","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","303","East Harlem","2020","01/01/2020","18.77",
"667412","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","303","East Harlem","2020","01/01/2020","26.76",
"667413","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","303","East Harlem","2020","01/01/2020","14.24",
"667417","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","304","Upper West Side","2020","01/01/2020","19.62",
"667418","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","304","Upper West Side","2020","01/01/2020","28.11",
"667419","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","304","Upper West Side","2020","01/01/2020","15.07",
"667423","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","401","Long Island City - Astoria","2020","01/01/2020","18.94",
"667424","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","401","Long Island City - Astoria","2020","01/01/2020","27.62",
"667425","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","401","Long Island City - Astoria","2020","01/01/2020","14.24",
"667429","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","402","West Queens","2020","01/01/2020","17.79",
"667430","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","402","West Queens","2020","01/01/2020","26.72",
"667431","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","402","West Queens","2020","01/01/2020","12.85",
"667435","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","403","Flushing - Clearview","2020","01/01/2020","15.59",
"667436","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","403","Flushing - Clearview","2020","01/01/2020","22.92",
"667437","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","403","Flushing - Clearview","2020","01/01/2020","11.03",
"667441","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","405","Ridgewood - Forest Hills","2020","01/01/2020","15.74",
"667442","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","405","Ridgewood - Forest Hills","2020","01/01/2020","25.26",
"667443","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","405","Ridgewood - Forest Hills","2020","01/01/2020","10.49",
"667447","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","407","Southwest Queens","2020","01/01/2020","14.75",
"667448","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","407","Southwest Queens","2020","01/01/2020","23.92",
"667449","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","407","Southwest Queens","2020","01/01/2020","9.47",
"667453","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","408","Jamaica","2020","01/01/2020","14.24",
"667454","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","408","Jamaica","2020","01/01/2020","22.29",
"667455","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","408","Jamaica","2020","01/01/2020","9.35",
"667459","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","409","Southeast Queens","2020","01/01/2020","13.02",
"667460","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","409","Southeast Queens","2020","01/01/2020","20.09",
"667461","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","409","Southeast Queens","2020","01/01/2020","8.37",
"667465","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","410","Rockaways","2020","01/01/2020","10.55",
"667466","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","410","Rockaways","2020","01/01/2020","17.57",
"667467","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","410","Rockaways","2020","01/01/2020","5.96",
"667471","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","305307","Upper East Side-Gramercy","2020","01/01/2020","22.48",
"667472","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","305307","Upper East Side-Gramercy","2020","01/01/2020","31.84",
"667473","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","305307","Upper East Side-Gramercy","2020","01/01/2020","17.92",
"667477","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","306308","Chelsea-Village","2020","01/01/2020","23.02",
"667478","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","306308","Chelsea-Village","2020","01/01/2020","32.94",
"667479","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","306308","Chelsea-Village","2020","01/01/2020","18.26",
"667483","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","309310","Union Square-Lower Manhattan","2020","01/01/2020","20.27",
"667484","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","309310","Union Square-Lower Manhattan","2020","01/01/2020","30.71",
"667485","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","309310","Union Square-Lower Manhattan","2020","01/01/2020","15.12",
"667489","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","2020","01/01/2020","13.66",
"667490","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","2020","01/01/2020","20.96",
"667491","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","2020","01/01/2020","9.03",
"667495","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","501502","Northern SI","2020","01/01/2020","13.11",
"667496","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","501502","Northern SI","2020","01/01/2020","21",
"667497","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","501502","Northern SI","2020","01/01/2020","8.64",
"667501","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","503504","Southern SI","2020","01/01/2020","11.01",
"667502","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","503504","Southern SI","2020","01/01/2020","16.54",
"667503","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","503504","Southern SI","2020","01/01/2020","7.49",
"667507","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","105106107","South Bronx","2020","01/01/2020","18.59",
"667508","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","105106107","South Bronx","2020","01/01/2020","25.27",
"667509","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","105106107","South Bronx","2020","01/01/2020","14.49",
"667513","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","Citywide","1","New York City","2020","01/01/2020","15.17",
"667514","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","Citywide","1","New York City","2020","01/01/2020","22.98",
"667515","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","Citywide","1","New York City","2020","01/01/2020","10.61",
"667519","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","101","Financial District (CD1)","2020","01/01/2020","21.7",
"667520","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","101","Financial District (CD1)","2020","01/01/2020","32.25",
"667521","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","101","Financial District (CD1)","2020","01/01/2020","16.72",
"667525","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","102","Greenwich Village and Soho (CD2)","2020","01/01/2020","21.26",
"667526","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","102","Greenwich Village and Soho (CD2)","2020","01/01/2020","31.53",
"667527","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","102","Greenwich Village and Soho (CD2)","2020","01/01/2020","16.16",
"667531","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","2020","01/01/2020","19.36",
"667532","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","2020","01/01/2020","29.78",
"667533","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","2020","01/01/2020","14.09",
"667537","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","104","Clinton and Chelsea (CD4)","2020","01/01/2020","22.53",
"667538","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","104","Clinton and Chelsea (CD4)","2020","01/01/2020","32.14",
"667539","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","104","Clinton and Chelsea (CD4)","2020","01/01/2020","17.82",
"667543","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","105","Midtown (CD5)","2020","01/01/2020","26.27",
"667544","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","105","Midtown (CD5)","2020","01/01/2020","36.18",
"667545","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","105","Midtown (CD5)","2020","01/01/2020","21.93",
"667549","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","2020","01/01/2020","22.65",
"667550","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","2020","01/01/2020","32.57",
"667551","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","2020","01/01/2020","17.91",
"667555","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","107","Upper West Side (CD7)","2020","01/01/2020","19.63",
"667556","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","107","Upper West Side (CD7)","2020","01/01/2020","28.15",
"667557","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","107","Upper West Side (CD7)","2020","01/01/2020","15.06",
"667561","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","108","Upper East Side (CD8)","2020","01/01/2020","20.95",
"667562","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","108","Upper East Side (CD8)","2020","01/01/2020","29.87",
"667563","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","108","Upper East Side (CD8)","2020","01/01/2020","16.39",
"667567","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","2020","01/01/2020","18.65",
"667568","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","2020","01/01/2020","26.17",
"667569","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","2020","01/01/2020","14.28",
"667573","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","110","Central Harlem (CD10)","2020","01/01/2020","19.13",
"667574","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","110","Central Harlem (CD10)","2020","01/01/2020","26.73",
"667575","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","110","Central Harlem (CD10)","2020","01/01/2020","14.74",
"667579","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","111","East Harlem (CD11)","2020","01/01/2020","18.78",
"667580","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","111","East Harlem (CD11)","2020","01/01/2020","26.71",
"667581","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","111","East Harlem (CD11)","2020","01/01/2020","14.27",
"667585","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","112","Washington Heights and Inwood (CD12)","2020","01/01/2020","17.94",
"667586","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","112","Washington Heights and Inwood (CD12)","2020","01/01/2020","24.28",
"667587","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","112","Washington Heights and Inwood (CD12)","2020","01/01/2020","13.98",
"667591","1,431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","201","Mott Haven and Melrose (CD1)","2020","01/01/2020","19.14",
"667592","1,433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","201","Mott Haven and Melrose (CD1)","2020","01/01/2020","26.15",
"667593","1,432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","201","Mott Haven and Melrose (CD1)","2020","01/01/2020","15.02",
